id;id_paket;lokasi;status;timestamp;keterangan
4024;807;Jalur Transito Yogyakarta - Jakarta Timur;dalam_perjalanan;2026-05-20 12:50:59;Paket dikirim oleh kurir
4025;808;Pusat Sortir Surabaya;diproses;2026-05-20 13:15:12;Paket sedang disortir
4026;808;Jalur Transito Surabaya - Bekasi;dalam_perjalanan;2026-05-20 21:15:12;Paket dikirim oleh kurir
4027;806;Hub Tujuan Bekasi;sampai_tujuan;2026-05-20 23:26:48;Paket tiba di hub tujuan
4028;807;Hub Tujuan Jakarta Timur;sampai_tujuan;2026-05-21 01:50:59;Paket tiba di hub tujuan
4029;809;Depok;menunggu;2026-05-21 01:53:08;Paket diterima di counter
4030;809;Pusat Sortir Depok;diproses;2026-05-21 02:53:08;Paket sedang disortir
4031;806;Bekasi;terkirim;2026-05-21 04:26:48;Paket berhasil diterima oleh Hendra Wijaya
4032;807;Jakarta Timur;terkirim;2026-05-21 05:50:59;Paket berhasil diterima oleh Agus Setiawan
4033;808;Hub Tujuan Bekasi;sampai_tujuan;2026-05-21 10:15:12;Paket tiba di hub tujuan
4034;809;Jalur Transito Depok - Karawang;dalam_perjalanan;2026-05-21 11:53:08;Paket dikirim oleh kurir
4035;808;Bekasi;terkirim;2026-05-21 18:15:12;Paket berhasil diterima oleh Gita Saraswati
4036;809;Hub Tujuan Karawang;sampai_tujuan;2026-05-21 18:53:08;Paket tiba di hub tujuan
4037;810;Semarang;menunggu;2026-05-21 23:36:51;Paket diterima di counter
4038;811;Tangerang;menunggu;2026-05-22 01:42:57;Paket diterima di counter
4039;810;Pusat Sortir Semarang;diproses;2026-05-22 02:36:51;Paket sedang disortir
4040;811;Pusat Sortir Tangerang;diproses;2026-05-22 02:42:57;Paket sedang disortir
4041;810;Jalur Transito Semarang - Tangerang;dalam_perjalanan;2026-05-22 07:36:51;Paket dikirim oleh kurir
4042;811;Jalur Transito Tangerang - Semarang;dalam_perjalanan;2026-05-22 09:42:57;Paket dikirim oleh kurir
4043;811;Hub Tujuan Semarang;sampai_tujuan;2026-05-22 16:42:57;Paket tiba di hub tujuan
4044;810;Hub Tujuan Tangerang;sampai_tujuan;2026-05-22 19:36:51;Paket tiba di hub tujuan
4045;812;Tangerang;menunggu;2026-05-22 23:37:03;Paket diterima di counter
4046;813;Jakarta Timur;menunggu;2026-05-23 02:24:51;Paket diterima di counter
4047;812;Pusat Sortir Tangerang;diproses;2026-05-23 02:37:03;Paket sedang disortir
4048;811;Semarang;terkirim;2026-05-23 02:42:57;Paket berhasil diterima oleh Roni Wijaya
4049;810;Tangerang;terkirim;2026-05-23 04:36:51;Paket berhasil diterima oleh Dian Sasmita
4050;813;Pusat Sortir Jakarta Timur;diproses;2026-05-23 05:24:51;Paket sedang disortir
4051;812;Jalur Transito Tangerang - Karawang;dalam_perjalanan;2026-05-23 07:37:03;Paket dikirim oleh kurir
4052;814;Yogyakarta;menunggu;2026-05-23 08:15:30;Paket diterima di counter
4053;814;Pusat Sortir Yogyakarta;diproses;2026-05-23 11:15:30;Paket sedang disortir
4054;814;Jalur Transito Yogyakarta - Bandung;dalam_perjalanan;2026-05-23 13:15:30;Paket dikirim oleh kurir
4055;813;Jalur Transito Jakarta Timur - Semarang;dalam_perjalanan;2026-05-23 13:24:51;Paket dikirim oleh kurir
4056;812;Hub Tujuan Karawang;sampai_tujuan;2026-05-23 14:37:03;Paket tiba di hub tujuan
4057;815;Depok;menunggu;2026-05-23 17:22:52;Paket diterima di counter
4058;813;Hub Tujuan Semarang;sampai_tujuan;2026-05-23 17:24:51;Paket tiba di hub tujuan
4059;815;Pusat Sortir Depok;diproses;2026-05-23 19:22:52;Paket sedang disortir
4060;816;Jakarta Pusat;menunggu;2026-05-23 20:12:35;Paket diterima di counter
4061;817;Bandung;menunggu;2026-05-23 21:15:05;Paket diterima di counter
4062;817;Pusat Sortir Bandung;diproses;2026-05-23 22:15:05;Paket sedang disortir
4063;816;Pusat Sortir Jakarta Pusat;diproses;2026-05-23 23:12:35;Paket sedang disortir
4064;816;Jalur Transito Jakarta Pusat - Karawang;dalam_perjalanan;2026-05-24 01:12:35;Paket dikirim oleh kurir
4065;818;Tangerang;menunggu;2026-05-24 02:03:59;Paket diterima di counter
4066;815;Jalur Transito Depok - Yogyakarta;dalam_perjalanan;2026-05-24 02:22:52;Paket dikirim oleh kurir
4067;812;Karawang;terkirim;2026-05-24 02:37:03;Paket berhasil diterima oleh Budi Santoso
4068;814;Hub Tujuan Bandung;sampai_tujuan;2026-05-24 03:15:30;Paket tiba di hub tujuan
4069;813;Semarang;terkirim;2026-05-24 03:24:51;Paket berhasil diterima oleh Agus Setiawan
4070;819;Bekasi;menunggu;2026-05-24 03:46:42;Paket diterima di counter
4071;818;Pusat Sortir Tangerang;diproses;2026-05-24 04:03:59;Paket sedang disortir
4072;817;Jalur Transito Bandung - Jakarta Selatan;dalam_perjalanan;2026-05-24 05:15:05;Paket dikirim oleh kurir
4073;819;Pusat Sortir Bekasi;diproses;2026-05-24 05:46:42;Paket sedang disortir
4074;814;Bandung;terkirim;2026-05-24 11:15:30;Paket berhasil diterima oleh Gita Saraswati
4075;820;Yogyakarta;menunggu;2026-05-24 12:48:42;Paket diterima di counter
4076;818;Jalur Transito Tangerang - Surabaya;dalam_perjalanan;2026-05-24 13:03:59;Paket dikirim oleh kurir
4077;821;Jakarta Barat;menunggu;2026-05-24 13:38:57;Paket diterima di counter
4078;820;Pusat Sortir Yogyakarta;diproses;2026-05-24 14:48:42;Paket sedang disortir
4079;815;Hub Tujuan Yogyakarta;sampai_tujuan;2026-05-24 15:22:52;Paket tiba di hub tujuan
4080;819;Jalur Transito Bekasi - Semarang;dalam_perjalanan;2026-05-24 15:46:42;Paket dikirim oleh kurir
4081;822;Jakarta Pusat;menunggu;2026-05-24 16:18:49;Paket diterima di counter
4082;821;Pusat Sortir Jakarta Barat;diproses;2026-05-24 16:38:57;Paket sedang disortir
4083;816;Hub Tujuan Karawang;sampai_tujuan;2026-05-24 17:12:35;Paket tiba di hub tujuan
4084;817;Hub Tujuan Jakarta Selatan;sampai_tujuan;2026-05-24 19:15:05;Paket tiba di hub tujuan
4085;822;Pusat Sortir Jakarta Pusat;diproses;2026-05-24 19:18:49;Paket sedang disortir
4086;820;Jalur Transito Yogyakarta - Bogor;dalam_perjalanan;2026-05-24 19:48:42;Paket dikirim oleh kurir
4087;815;Yogyakarta;terkirim;2026-05-24 20:22:52;Paket berhasil diterima oleh Eko Prasetyo
4088;818;Hub Tujuan Surabaya;sampai_tujuan;2026-05-24 21:03:59;Paket tiba di hub tujuan
4089;816;Karawang;terkirim;2026-05-24 22:12:35;Paket berhasil diterima oleh Gita Saraswati
4090;819;Hub Tujuan Semarang;sampai_tujuan;2026-05-24 23:46:42;Paket tiba di hub tujuan
4091;821;Jalur Transito Jakarta Barat - Karawang;dalam_perjalanan;2026-05-25 01:38:57;Paket dikirim oleh kurir
4092;817;Jakarta Selatan;terkirim;2026-05-25 02:15:05;Paket berhasil diterima oleh Eko Prasetyo
4093;822;Jalur Transito Jakarta Pusat - Bekasi;dalam_perjalanan;2026-05-25 02:18:49;Paket dikirim oleh kurir
4094;820;Hub Tujuan Bogor;sampai_tujuan;2026-05-25 03:48:42;Paket tiba di hub tujuan
4095;821;Hub Tujuan Karawang;sampai_tujuan;2026-05-25 06:38:57;Paket tiba di hub tujuan
4096;819;Semarang;terkirim;2026-05-25 09:46:42;Paket berhasil diterima oleh Lestari Wulandari
4097;820;Bogor;terkirim;2026-05-25 14:48:42;Paket berhasil diterima oleh Joko Susilo
4098;822;Hub Tujuan Bekasi;sampai_tujuan;2026-05-25 16:18:49;Paket tiba di hub tujuan
4099;821;Karawang;terkirim;2026-05-25 19:38:57;Paket berhasil diterima oleh Hadi Sunyoto
4100;822;Bekasi;terkirim;2026-05-25 22:18:49;Paket berhasil diterima oleh Gita Saraswati
4101;823;Karawang;menunggu;2026-05-26 01:53:37;Paket diterima di counter
4102;823;Pusat Sortir Karawang;diproses;2026-05-26 02:53:37;Paket sedang disortir
4103;824;Bekasi;menunggu;2026-05-26 05:57:56;Paket diterima di counter
4104;824;Pusat Sortir Bekasi;diproses;2026-05-26 08:57:56;Paket sedang disortir
4105;825;Jakarta Selatan;menunggu;2026-05-26 09:31:30;Paket diterima di counter
4106;825;Pusat Sortir Jakarta Selatan;diproses;2026-05-26 10:31:30;Paket sedang disortir
4107;823;Jalur Transito Karawang - Yogyakarta;dalam_perjalanan;2026-05-26 11:53:37;Paket dikirim oleh kurir
4108;824;Jalur Transito Bekasi - Bogor;dalam_perjalanan;2026-05-26 13:57:56;Paket dikirim oleh kurir
4109;826;Bandung;menunggu;2026-05-26 18:52:35;Paket diterima di counter
4110;823;Hub Tujuan Yogyakarta;sampai_tujuan;2026-05-26 18:53:37;Paket tiba di hub tujuan
4111;825;Jalur Transito Jakarta Selatan - Jakarta Pusat;dalam_perjalanan;2026-05-26 19:31:30;Paket dikirim oleh kurir
4112;826;Pusat Sortir Bandung;diproses;2026-05-26 21:52:35;Paket sedang disortir
4113;827;Depok;menunggu;2026-05-26 22:35:47;Paket diterima di counter
4114;824;Hub Tujuan Bogor;sampai_tujuan;2026-05-26 23:57:56;Paket tiba di hub tujuan
4115;825;Hub Tujuan Jakarta Pusat;sampai_tujuan;2026-05-27 00:31:30;Paket tiba di hub tujuan
4116;828;Jakarta Pusat;menunggu;2026-05-27 01:23:07;Paket diterima di counter
4117;827;Pusat Sortir Depok;diproses;2026-05-27 01:35:47;Paket sedang disortir
4118;828;Pusat Sortir Jakarta Pusat;diproses;2026-05-27 02:23:07;Paket sedang disortir
4119;826;Jalur Transito Bandung - Semarang;dalam_perjalanan;2026-05-27 02:52:35;Paket dikirim oleh kurir
4120;823;Yogyakarta;terkirim;2026-05-27 03:53:37;Paket berhasil diterima oleh Dewi Lestari
4121;827;Jalur Transito Depok - Jakarta Timur;dalam_perjalanan;2026-05-27 07:35:47;Paket dikirim oleh kurir
4122;829;Surabaya;menunggu;2026-05-27 08:23:37;Paket diterima di counter
4123;829;Pusat Sortir Surabaya;diproses;2026-05-27 10:23:37;Paket sedang disortir
4124;826;Hub Tujuan Semarang;sampai_tujuan;2026-05-27 10:52:35;Paket tiba di hub tujuan
4125;828;Jalur Transito Jakarta Pusat - Depok;dalam_perjalanan;2026-05-27 11:23:07;Paket dikirim oleh kurir
4126;825;Jakarta Pusat;terkirim;2026-05-27 11:31:30;Paket berhasil diterima oleh Agus Setiawan
4127;830;Karawang;menunggu;2026-05-27 11:56:57;Paket diterima di counter
4128;824;Bogor;terkirim;2026-05-27 11:57:56;Paket berhasil diterima oleh Hadi Sunyoto
4129;830;Pusat Sortir Karawang;diproses;2026-05-27 14:56:57;Paket sedang disortir
4130;831;Surabaya;menunggu;2026-05-27 16:40:40;Paket diterima di counter
4131;828;Hub Tujuan Depok;sampai_tujuan;2026-05-27 17:23:07;Paket tiba di hub tujuan
4132;830;Jalur Transito Karawang - Bekasi;dalam_perjalanan;2026-05-27 18:56:57;Paket dikirim oleh kurir
4133;829;Jalur Transito Surabaya - Bogor;dalam_perjalanan;2026-05-27 19:23:37;Paket dikirim oleh kurir
4134;831;Pusat Sortir Surabaya;diproses;2026-05-27 19:40:40;Paket sedang disortir
4135;827;Hub Tujuan Jakarta Timur;sampai_tujuan;2026-05-27 22:35:47;Paket tiba di hub tujuan
4136;832;Bekasi;menunggu;2026-05-27 22:41:01;Paket diterima di counter
4137;832;Pusat Sortir Bekasi;diproses;2026-05-27 23:41:01;Paket sedang disortir
4138;826;Semarang;terkirim;2026-05-27 23:52:35;Paket berhasil diterima oleh Andi Pratama
4139;828;Depok;terkirim;2026-05-28 02:23:07;Paket berhasil diterima oleh Toni Hermanto
4140;831;Jalur Transito Surabaya - Jakarta Selatan;dalam_perjalanan;2026-05-28 02:40:40;Paket dikirim oleh kurir
4141;833;Jakarta Pusat;menunggu;2026-05-28 02:50:40;Paket diterima di counter
4142;827;Jakarta Timur;terkirim;2026-05-28 04:35:47;Paket berhasil diterima oleh Siti Rahma
4143;829;Hub Tujuan Bogor;sampai_tujuan;2026-05-28 05:23:37;Paket tiba di hub tujuan
4144;833;Pusat Sortir Jakarta Pusat;diproses;2026-05-28 05:50:40;Paket sedang disortir
4145;832;Jalur Transito Bekasi - Jakarta Timur;dalam_perjalanan;2026-05-28 07:41:01;Paket dikirim oleh kurir
4146;830;Hub Tujuan Bekasi;sampai_tujuan;2026-05-28 08:56:57;Paket tiba di hub tujuan
4147;834;Bandung;menunggu;2026-05-28 11:13:24;Paket diterima di counter
4148;833;Jalur Transito Jakarta Pusat - Surabaya;dalam_perjalanan;2026-05-28 11:50:40;Paket dikirim oleh kurir
4149;831;Hub Tujuan Jakarta Selatan;sampai_tujuan;2026-05-28 13:40:40;Paket tiba di hub tujuan
4150;834;Pusat Sortir Bandung;diproses;2026-05-28 14:13:24;Paket sedang disortir
4151;829;Bogor;terkirim;2026-05-28 14:23:37;Paket berhasil diterima oleh Siti Rahma
4152;835;Jakarta Timur;menunggu;2026-05-28 15:42:03;Paket diterima di counter
4153;836;Bekasi;menunggu;2026-05-28 16:04:13;Paket diterima di counter
4154;835;Pusat Sortir Jakarta Timur;diproses;2026-05-28 16:42:03;Paket sedang disortir
4155;830;Bekasi;terkirim;2026-05-28 16:56:57;Paket berhasil diterima oleh Toni Hermanto
4156;834;Jalur Transito Bandung - Yogyakarta;dalam_perjalanan;2026-05-28 17:13:24;Paket dikirim oleh kurir
4157;836;Pusat Sortir Bekasi;diproses;2026-05-28 18:04:13;Paket sedang disortir
4158;831;Jakarta Selatan;terkirim;2026-05-28 18:40:40;Paket berhasil diterima oleh Eko Prasetyo
4159;832;Hub Tujuan Jakarta Timur;sampai_tujuan;2026-05-28 18:41:01;Paket tiba di hub tujuan
4160;836;Jalur Transito Bekasi - Yogyakarta;dalam_perjalanan;2026-05-28 21:04:13;Paket dikirim oleh kurir
4161;833;Hub Tujuan Surabaya;sampai_tujuan;2026-05-28 21:50:40;Paket tiba di hub tujuan
4162;837;Jakarta Selatan;menunggu;2026-05-28 23:18:37;Paket diterima di counter
4163;832;Jakarta Timur;terkirim;2026-05-28 23:41:01;Paket berhasil diterima oleh Dian Sasmita
4164;838;Bekasi;menunggu;2026-05-29 00:24:22;Paket diterima di counter
4165;837;Pusat Sortir Jakarta Selatan;diproses;2026-05-29 01:18:37;Paket sedang disortir
4166;835;Jalur Transito Jakarta Timur - Jakarta Selatan;dalam_perjalanan;2026-05-29 01:42:03;Paket dikirim oleh kurir
4167;834;Hub Tujuan Yogyakarta;sampai_tujuan;2026-05-29 02:13:24;Paket tiba di hub tujuan
4168;839;Semarang;menunggu;2026-05-29 02:29:04;Paket diterima di counter
4169;838;Pusat Sortir Bekasi;diproses;2026-05-29 03:24:22;Paket sedang disortir
4170;839;Pusat Sortir Semarang;diproses;2026-05-29 04:29:04;Paket sedang disortir
4171;837;Jalur Transito Jakarta Selatan - Jakarta Barat;dalam_perjalanan;2026-05-29 06:18:37;Paket dikirim oleh kurir
4172;838;Jalur Transito Bekasi - Karawang;dalam_perjalanan;2026-05-29 06:24:22;Paket dikirim oleh kurir
4173;835;Hub Tujuan Jakarta Selatan;sampai_tujuan;2026-05-29 07:42:03;Paket tiba di hub tujuan
4174;836;Hub Tujuan Yogyakarta;sampai_tujuan;2026-05-29 08:04:13;Paket tiba di hub tujuan
4175;833;Surabaya;terkirim;2026-05-29 08:50:40;Paket berhasil diterima oleh Yanto Sukarno
4176;839;Jalur Transito Semarang - Jakarta Pusat;dalam_perjalanan;2026-05-29 10:29:04;Paket dikirim oleh kurir
4177;840;Jakarta Timur;menunggu;2026-05-29 13:27:05;Paket diterima di counter
4178;834;Yogyakarta;terkirim;2026-05-29 14:13:24;Paket berhasil diterima oleh Sari Indah
4179;837;Hub Tujuan Jakarta Barat;sampai_tujuan;2026-05-29 14:18:37;Paket tiba di hub tujuan
4180;840;Pusat Sortir Jakarta Timur;diproses;2026-05-29 14:27:05;Paket sedang disortir
4181;838;Hub Tujuan Karawang;sampai_tujuan;2026-05-29 17:24:22;Paket tiba di hub tujuan
4182;836;Yogyakarta;terkirim;2026-05-29 18:04:13;Paket berhasil diterima oleh Andi Pratama
4183;839;Hub Tujuan Jakarta Pusat;sampai_tujuan;2026-05-29 19:29:04;Paket tiba di hub tujuan
4184;840;Jalur Transito Jakarta Timur - Bekasi;dalam_perjalanan;2026-05-29 20:27:05;Paket dikirim oleh kurir
4185;835;Jakarta Selatan;terkirim;2026-05-29 20:42:03;Paket berhasil diterima oleh Budi Santoso
4186;837;Jakarta Barat;terkirim;2026-05-30 02:18:37;Paket berhasil diterima oleh Hadi Sunyoto
4187;838;Karawang;terkirim;2026-05-30 03:24:22;Paket berhasil diterima oleh Andi Pratama
4188;841;Bogor;menunggu;2026-05-30 04:56:37;Paket diterima di counter
4189;839;Jakarta Pusat;terkirim;2026-05-30 05:29:04;Paket berhasil diterima oleh Maya Kartika
4190;841;Pusat Sortir Bogor;diproses;2026-05-30 05:56:37;Paket sedang disortir
4191;840;Hub Tujuan Bekasi;sampai_tujuan;2026-05-30 08:27:05;Paket tiba di hub tujuan
4192;841;Jalur Transito Bogor - Bekasi;dalam_perjalanan;2026-05-30 09:56:37;Paket dikirim oleh kurir
4193;842;Bekasi;menunggu;2026-05-30 11:52:22;Paket diterima di counter
4194;842;Pusat Sortir Bekasi;diproses;2026-05-30 12:52:22;Paket sedang disortir
4195;840;Bekasi;terkirim;2026-05-30 16:27:05;Paket berhasil diterima oleh Sari Indah
4196;843;Karawang;menunggu;2026-05-30 19:56:22;Paket diterima di counter
4197;842;Jalur Transito Bekasi - Yogyakarta;dalam_perjalanan;2026-05-30 20:52:22;Paket dikirim oleh kurir
4198;844;Jakarta Pusat;menunggu;2026-05-30 21:30:56;Paket diterima di counter
4199;843;Pusat Sortir Karawang;diproses;2026-05-30 21:56:22;Paket sedang disortir
4200;844;Pusat Sortir Jakarta Pusat;diproses;2026-05-30 22:30:56;Paket sedang disortir
4201;845;Bogor;menunggu;2026-05-31 01:57:32;Paket diterima di counter
4202;841;Hub Tujuan Bekasi;sampai_tujuan;2026-05-31 04:56:37;Paket tiba di hub tujuan
4203;845;Pusat Sortir Bogor;diproses;2026-05-31 04:57:32;Paket sedang disortir
4204;842;Hub Tujuan Yogyakarta;sampai_tujuan;2026-05-31 05:52:22;Paket tiba di hub tujuan
4205;843;Jalur Transito Karawang - Yogyakarta;dalam_perjalanan;2026-05-31 06:56:22;Paket dikirim oleh kurir
4206;844;Jalur Transito Jakarta Pusat - Jakarta Barat;dalam_perjalanan;2026-05-31 07:30:56;Paket dikirim oleh kurir
4207;841;Bekasi;terkirim;2026-05-31 08:56:37;Paket berhasil diterima oleh Eko Prasetyo
4208;845;Jalur Transito Bogor - Surabaya;dalam_perjalanan;2026-05-31 11:57:32;Paket dikirim oleh kurir
4209;846;Jakarta Pusat;menunggu;2026-05-31 14:40:16;Paket diterima di counter
4210;842;Yogyakarta;terkirim;2026-05-31 15:52:22;Paket berhasil diterima oleh Siti Rahma
4211;844;Hub Tujuan Jakarta Barat;sampai_tujuan;2026-05-31 16:30:56;Paket tiba di hub tujuan
4212;846;Pusat Sortir Jakarta Pusat;diproses;2026-05-31 17:40:16;Paket sedang disortir
4213;843;Hub Tujuan Yogyakarta;sampai_tujuan;2026-05-31 19:56:22;Paket tiba di hub tujuan
4214;847;Jakarta Timur;menunggu;2026-05-31 20:01:18;Paket diterima di counter
4215;843;Yogyakarta;terkirim;2026-05-31 20:56:22;Paket berhasil diterima oleh Andi Pratama
4216;847;Pusat Sortir Jakarta Timur;diproses;2026-05-31 21:01:18;Paket sedang disortir
4217;848;Jakarta Timur;menunggu;2026-05-31 22:27:00;Paket diterima di counter
4218;848;Pusat Sortir Jakarta Timur;diproses;2026-05-31 23:27:00;Paket sedang disortir
4219;844;Jakarta Barat;terkirim;2026-05-31 23:30:56;Paket berhasil diterima oleh Lestari Wulandari
4220;846;Jalur Transito Jakarta Pusat - Depok;dalam_perjalanan;2026-06-01 01:40:16;Paket dikirim oleh kurir
4221;845;Hub Tujuan Surabaya;sampai_tujuan;2026-06-01 01:57:32;Paket tiba di hub tujuan
4222;847;Jalur Transito Jakarta Timur - Bekasi;dalam_perjalanan;2026-06-01 02:01:18;Paket dikirim oleh kurir
4223;849;Jakarta Timur;menunggu;2026-06-01 02:41:19;Paket diterima di counter
4224;849;Pusat Sortir Jakarta Timur;diproses;2026-06-01 04:41:19;Paket sedang disortir
4225;845;Surabaya;terkirim;2026-06-01 04:57:32;Paket berhasil diterima oleh Eko Prasetyo
4226;848;Jalur Transito Jakarta Timur - Karawang;dalam_perjalanan;2026-06-01 05:27:00;Paket dikirim oleh kurir
4227;850;Semarang;menunggu;2026-06-01 08:50:19;Paket diterima di counter
4228;851;Bogor;menunggu;2026-06-01 09:17:35;Paket diterima di counter
4229;850;Pusat Sortir Semarang;diproses;2026-06-01 10:50:19;Paket sedang disortir
4230;851;Pusat Sortir Bogor;diproses;2026-06-01 11:17:35;Paket sedang disortir
4231;852;Jakarta Timur;menunggu;2026-06-01 11:42:33;Paket diterima di counter
4232;853;Tangerang;menunggu;2026-06-01 12:17:48;Paket diterima di counter
4233;854;Semarang;menunggu;2026-06-01 12:21:30;Paket diterima di counter
4234;855;Yogyakarta;menunggu;2026-06-01 13:14:07;Paket diterima di counter
4235;849;Jalur Transito Jakarta Timur - Yogyakarta;dalam_perjalanan;2026-06-01 13:41:19;Paket dikirim oleh kurir
4236;852;Pusat Sortir Jakarta Timur;diproses;2026-06-01 13:42:33;Paket sedang disortir
4237;851;Jalur Transito Bogor - Yogyakarta;dalam_perjalanan;2026-06-01 14:17:35;Paket dikirim oleh kurir
4238;853;Pusat Sortir Tangerang;diproses;2026-06-01 14:17:48;Paket sedang disortir
4239;854;Pusat Sortir Semarang;diproses;2026-06-01 14:21:30;Paket sedang disortir
4240;846;Hub Tujuan Depok;sampai_tujuan;2026-06-01 14:40:16;Paket tiba di hub tujuan
4241;847;Hub Tujuan Bekasi;sampai_tujuan;2026-06-01 15:01:18;Paket tiba di hub tujuan
4242;855;Pusat Sortir Yogyakarta;diproses;2026-06-01 15:14:07;Paket sedang disortir
4243;848;Hub Tujuan Karawang;sampai_tujuan;2026-06-01 16:27:00;Paket tiba di hub tujuan
4244;853;Jalur Transito Tangerang - Yogyakarta;dalam_perjalanan;2026-06-01 18:17:48;Paket dikirim oleh kurir
4245;850;Jalur Transito Semarang - Jakarta Selatan;dalam_perjalanan;2026-06-01 19:50:19;Paket dikirim oleh kurir
4246;849;Hub Tujuan Yogyakarta;sampai_tujuan;2026-06-01 20:41:19;Paket tiba di hub tujuan
4247;847;Bekasi;terkirim;2026-06-01 22:01:18;Paket berhasil diterima oleh Budi Santoso
4248;852;Jalur Transito Jakarta Timur - Karawang;dalam_perjalanan;2026-06-01 22:42:33;Paket dikirim oleh kurir
4249;856;Jakarta Timur;menunggu;2026-06-01 22:55:47;Paket diterima di counter
4250;855;Jalur Transito Yogyakarta - Surabaya;dalam_perjalanan;2026-06-01 23:14:07;Paket dikirim oleh kurir
4251;854;Jalur Transito Semarang - Jakarta Pusat;dalam_perjalanan;2026-06-01 23:21:30;Paket dikirim oleh kurir
4252;848;Karawang;terkirim;2026-06-02 00:27:00;Paket berhasil diterima oleh Yanto Sukarno
4253;856;Pusat Sortir Jakarta Timur;diproses;2026-06-02 00:55:47;Paket sedang disortir
4254;852;Hub Tujuan Karawang;sampai_tujuan;2026-06-02 04:42:33;Paket tiba di hub tujuan
4255;855;Hub Tujuan Surabaya;sampai_tujuan;2026-06-02 05:14:07;Paket tiba di hub tujuan
4256;857;Jakarta Pusat;menunggu;2026-06-02 05:17:18;Paket diterima di counter
4257;849;Yogyakarta;terkirim;2026-06-02 06:41:19;Paket berhasil diterima oleh Wati Kurnia
4258;856;Jalur Transito Jakarta Timur - Jakarta Pusat;dalam_perjalanan;2026-06-02 07:55:47;Paket dikirim oleh kurir
4259;857;Pusat Sortir Jakarta Pusat;diproses;2026-06-02 08:17:18;Paket sedang disortir
4260;850;Hub Tujuan Jakarta Selatan;sampai_tujuan;2026-06-02 08:50:19;Paket tiba di hub tujuan
4261;851;Hub Tujuan Yogyakarta;sampai_tujuan;2026-06-02 09:17:35;Paket tiba di hub tujuan
4262;854;Hub Tujuan Jakarta Pusat;sampai_tujuan;2026-06-02 09:21:30;Paket tiba di hub tujuan
4263;853;Hub Tujuan Yogyakarta;sampai_tujuan;2026-06-02 10:17:48;Paket tiba di hub tujuan
4264;858;Bogor;menunggu;2026-06-02 11:19:56;Paket diterima di counter
4265;850;Jakarta Selatan;terkirim;2026-06-02 12:50:19;Paket berhasil diterima oleh Sri Wahyuni
4266;853;Yogyakarta;terkirim;2026-06-02 13:17:48;Paket berhasil diterima oleh Siti Rahma
4267;859;Yogyakarta;menunggu;2026-06-02 13:20:57;Paket diterima di counter
4268;854;Jakarta Pusat;terkirim;2026-06-02 13:21:30;Paket berhasil diterima oleh Yanto Sukarno
4269;856;Hub Tujuan Jakarta Pusat;sampai_tujuan;2026-06-02 13:55:47;Paket tiba di hub tujuan
4270;857;Jalur Transito Jakarta Pusat - Surabaya;dalam_perjalanan;2026-06-02 14:17:18;Paket dikirim oleh kurir
4271;851;Yogyakarta;terkirim;2026-06-02 14:17:35;Paket berhasil diterima oleh Gita Saraswati
4272;858;Pusat Sortir Bogor;diproses;2026-06-02 14:19:56;Paket sedang disortir
4273;855;Surabaya;terkirim;2026-06-02 15:14:07;Paket berhasil diterima oleh Hendra Wijaya
4274;852;Karawang;terkirim;2026-06-02 15:42:33;Paket berhasil diterima oleh Sri Wahyuni
4275;859;Pusat Sortir Yogyakarta;diproses;2026-06-02 16:20:57;Paket sedang disortir
4276;859;Jalur Transito Yogyakarta - Jakarta Timur;dalam_perjalanan;2026-06-02 21:20:57;Paket dikirim oleh kurir
4277;857;Hub Tujuan Surabaya;sampai_tujuan;2026-06-02 22:17:18;Paket tiba di hub tujuan
4278;858;Jalur Transito Bogor - Bekasi;dalam_perjalanan;2026-06-02 22:19:56;Paket dikirim oleh kurir
4279;856;Jakarta Pusat;terkirim;2026-06-02 23:55:47;Paket berhasil diterima oleh Wati Kurnia
4280;860;Bekasi;menunggu;2026-06-03 01:17:34;Paket diterima di counter
4281;860;Pusat Sortir Bekasi;diproses;2026-06-03 02:17:34;Paket sedang disortir
4282;861;Yogyakarta;menunggu;2026-06-03 04:13:37;Paket diterima di counter
4283;858;Hub Tujuan Bekasi;sampai_tujuan;2026-06-03 05:19:56;Paket tiba di hub tujuan
4284;861;Pusat Sortir Yogyakarta;diproses;2026-06-03 06:13:37;Paket sedang disortir
4285;857;Surabaya;terkirim;2026-06-03 08:17:18;Paket berhasil diterima oleh Toni Hermanto
4286;862;Semarang;menunggu;2026-06-03 09:33:24;Paket diterima di counter
4287;863;Jakarta Pusat;menunggu;2026-06-03 10:11:53;Paket diterima di counter
4288;862;Pusat Sortir Semarang;diproses;2026-06-03 10:33:24;Paket sedang disortir
4289;860;Jalur Transito Bekasi - Tangerang;dalam_perjalanan;2026-06-03 11:17:34;Paket dikirim oleh kurir
4290;863;Pusat Sortir Jakarta Pusat;diproses;2026-06-03 12:11:53;Paket sedang disortir
4291;861;Jalur Transito Yogyakarta - Depok;dalam_perjalanan;2026-06-03 12:13:37;Paket dikirim oleh kurir
4292;859;Hub Tujuan Jakarta Timur;sampai_tujuan;2026-06-03 12:20:57;Paket tiba di hub tujuan
4293;858;Bekasi;terkirim;2026-06-03 13:19:56;Paket berhasil diterima oleh Yanto Sukarno
4294;864;Jakarta Barat;menunggu;2026-06-03 13:52:44;Paket diterima di counter
